;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S16;Reposo_EEG _AO;0.36957369906879056;0.3445780415536823;0.1240545299647104;0.15745682093452545;0.21905363605378653;0.2682115267056173;0.1832565531516497;0.3189961060738066;0.20797571880256602;0.2520740658297513;0.1823395988323801;0.3469745318410951;0.28979964640907474;0.2538554446118325;0.1708799140679625;0.27769671921756595;0.23556643232856125;0.29248810022426047;0.15324067393187132;0.3082055801660118
S18;Reposo_EEG _AO;0.212635174326818;0.30269284775457417;0.2458059871327784;0.23654139907803112;0.13315895531790037;0.2573999633530949;0.2879883553284337;0.317971354277554;0.14124717246626214;0.23261005892539527;0.2832084899257987;0.3385497230968505;0.1267032889775991;0.24298755812862563;0.3288807655094758;0.29850276702667927;0.14890719535035005;0.22903451989242632;0.2925047578452746;0.3261718056495968
S20;Reposo_EEG _AO;0.42422799788299026;0.2682838307136335;0.16222858248144265;0.14437823062910382;0.19084923079934776;0.21074914671850437;0.2860362392816086;0.3108737165450888;0.1621584890409845;0.1649692549508225;0.3063194576724422;0.3638627987002417;0.19321833649050316;0.1961987314015761;0.31254176773348363;0.29632180672668385;0.2000291684382164;0.19698228521503608;0.2812893810637971;0.31935444635872207
S21;Reposo_EEG _AO;0.30802181515859256;0.3167086028518547;0.1833218840488236;0.18771067205163752;0.17801356898903542;0.23658121608809796;0.2459521478442836;0.332943564131421;0.15194757737401476;0.20710123130320554;0.22232838055467985;0.40961528358718774;0.15884713286303492;0.2508740689580015;0.26505263305221216;0.3197972160506426;0.18112416644830923;0.2431287316617475;0.2453140498927406;0.3224213147470068
S22;Reposo_EEG _AO;0.22033672022914674;0.20152542745697313;0.12901634687837132;0.4297474189028457;0.1723550027812979;0.1971817599679984;0.21331401781210263;0.40448976325853564;0.18714538368132458;0.20947977826978695;0.26073948621573456;0.33692106826493945;0.15883216198301134;0.20867479412261092;0.2136018745580681;0.40618186080225177;0.18766831990767674;0.18805713893777717;0.22180316514781093;0.39034395088423174
S23;Reposo_EEG _AO;0.1993111204981563;0.2518304764487666;0.3478337312619058;0.19500399920559874;0.08217111423446223;0.21020064359116605;0.3844417756140329;0.3114373557829733;0.07337676392692141;0.20976595508666893;0.4040058218944327;0.3031129455598412;0.0865861987432284;0.2175196920806158;0.44522715543773617;0.2437717666143552;0.08802845868930989;0.2000628834690319;0.421050584334932;0.2811118439956382
S24;Reposo_EEG _AO;0.2394113846915084;0.32890491297914404;0.24129646289904558;0.18863771032372947;0.22293353490535853;0.32171930758918454;0.2341090271353875;0.21946863405278003;0.26065210263069943;0.3170738152155064;0.21558564756093881;0.2045909260576198;0.20135664197724829;0.3179129789080844;0.2550320421345676;0.2233490406118629;0.24464674152535065;0.3052019006424399;0.2466834025116826;0.20130225054254636
S25;Reposo_EEG _AO;0.20303590919979767;0.23440036846682227;0.1559107947001818;0.3977821656221261;0.17291559037991583;0.2206488770698457;0.1914103664020374;0.409065279342311;0.2414830890979817;0.2527390389401426;0.15762238667670944;0.3444818986944282;0.18715807290893324;0.20834821615247745;0.16888740284564369;0.4295275760921221;0.1515182511105429;0.1835420466167441;0.17914544619195394;0.4814096186456286
S26;Reposo_EEG _AO;0.14481156860162508;0.30847119681815816;0.2904052139171222;0.25210018452366845;0.07211629770104357;0.2973204500743844;0.39636979033728326;0.23058308346469372;0.10082328059701205;0.3035878404050627;0.3938408286079843;0.19855866267538477;0.0741671237371722;0.2715834460584226;0.3998069739361264;0.24960586319920886;0.10953030712805525;0.2745489031440996;0.41583852051858733;0.1975490063498251
S27;Reposo_EEG _AO;0.1555254330590608;0.37950778838572474;0.24317962147384642;0.21925124651117542;0.09490005755737571;0.4924438801587156;0.26789191233599824;0.14359141811848058;0.07288257365858947;0.5657644398899282;0.2546919708027767;0.10582831451536959;0.0940863591592337;0.4552561543264236;0.30598399751500965;0.1435138224788179;0.07437836090519193;0.4746087181802669;0.30171205351776054;0.14797583103520057
S28;Reposo_EEG _AO;0.35790705835917824;0.31073603664731697;0.17287582004808225;0.15586607579703354;0.25315988801020456;0.19501485486902725;0.3181601568488376;0.23025845089150995;0.2547945008839077;0.1785643489387847;0.32635707105910616;0.23785318587209991;0.259583003235964;0.21220273708069465;0.2987435282552641;0.2271903177938073;0.18009432042849893;0.14244367562275498;0.39693145733908297;0.27797288958716226
S29;Reposo_EEG _AO;0.16271470148271427;0.19392257871104152;0.3675223530844854;0.26615754709510564;0.1133980616850344;0.13280504051062045;0.5657085229497768;0.18374734312182642;0.18866626536925402;0.14396106629816535;0.5264938735443019;0.13787754996776846;0.11666499455571323;0.15128762004500543;0.5347786674106632;0.1914219286075537;0.08612949158802016;0.1072524725526915;0.632310931967826;0.1709776058887683
S30;Reposo_EEG _AO;0.09957471666493765;0.21903878035627528;0.30496988970829875;0.37305744274691566;0.09188354576534657;0.1889521981362009;0.31709951133337466;0.39834504442862056;0.09659837674154798;0.1595098891133364;0.3770499151257952;0.36309344872758315;0.08155254970755184;0.16871080022193038;0.37091297207893315;0.3763047608283055;0.07477717731988005;0.14441364598453468;0.41337003754761437;0.3643182291396114
S31;Reposo_EEG _AO;0.332572975201806;0.22179375405215002;0.1785248813964963;0.26341660109235165;0.3341349249331946;0.2534526880633364;0.17967273052947608;0.22926568932560748;0.31257494729148877;0.3313308381619645;0.1683650135590823;0.1846508394995706;0.30594199781235215;0.2746553160331188;0.16949813588513765;0.24663919129103218;0.2937048807143814;0.29243227927590354;0.19075697621898982;0.21916060713166835
S32;Reposo_EEG _AO;0.1350922030665778;0.26456694648069556;0.30030717309664606;0.29752590279416957;0.16436860812928478;0.20226971559676832;0.3406220255198281;0.2906980437173247;0.20180373935077967;0.2165869289970788;0.322852748964363;0.2566944750357771;0.16449992940927452;0.18958308153369716;0.35943914960392825;0.28408179531699435;0.1512183292957213;0.21585780399200308;0.3416699799278238;0.2888986506989094
S33;Reposo_EEG _AO;0.12730833525805615;0.1488790390159862;0.2933990010662491;0.42548137835364463;0.09799388071647355;0.12418780619583106;0.34488880894685636;0.42703772164429826;0.13963132023376537;0.15269454827757137;0.2943318408742995;0.406395372498771;0.0958670178569771;0.13726082561092579;0.29289431528296156;0.46840087480973175;0.08279055852724196;0.1256197129817194;0.39557407259159916;0.3889197518429377
S34;Reposo_EEG _AO;0.04539943683461338;0.07690508209874321;0.7812785268638088;0.09530792062128013;0.02932533079602691;0.06053865493440148;0.825452488872253;0.0841625423139112;0.04226225004998135;0.08244450403321886;0.7921173759869612;0.0827149765259489;0.03152801502521541;0.07284087036638592;0.8042535358010567;0.09073998600729972;0.029296438765130526;0.06718916311686741;0.815374906698818;0.08746054426259009
S36;Reposo_EEG _AO;0.17804675506302184;0.2002754208661518;0.2847375598758713;0.3288090566338333;0.25103579964983375;0.21163240764529498;0.36342343206808536;0.16948736303860035;0.3103884537568114;0.23820297584243522;0.3334188613578096;0.11449449976754245;0.20819997488555467;0.20369565296029463;0.41016827546945683;0.1740419381484665;0.20858303963432417;0.18297265156421935;0.36631962684664543;0.23305739734922803
S37;Reposo_EEG _AO;0.24709311580002102;0.22839780596721623;0.2463167146196489;0.27659501744625764;0.18972566523132153;0.18534389041690255;0.3167649818924223;0.30674402273702256;0.17136893876658246;0.18615084204024185;0.34589494689739214;0.29503848789948584;0.1846192493356546;0.18923671380068338;0.3180469174321068;0.30669560835356285;0.15616779052720045;0.1641276326123747;0.34313527029628593;0.33508328806758125
S2;Reposo_EEG;0.08427401381992135;0.20148706808690983;0.5379969719445098;0.169335417604593;0.06903026417774762;0.13121045107868845;0.5909729329789414;0.20020476605964663;0.07214797096629429;0.1097682175281546;0.5948857974535334;0.21455550920514727;0.06218738937656025;0.12099704571056223;0.5730407566149648;0.23226615129316971;0.06856723361920927;0.11196302405759462;0.6703009462959758;0.1452184535373062
S3;Reposo_EEG;0.12975283601620405;0.14181808239534738;0.29409825630098596;0.43259302457042154;0.10532606725547448;0.13240389275496273;0.2783784036988869;0.4815213480449102;0.11503831125648172;0.12231491134147175;0.2869780310447102;0.47294092626890544;0.11009447938464167;0.11678394748878362;0.29893130061744966;0.47198900032992847;0.08070062379070524;0.11856586847238297;0.3224779221925017;0.47589261795235716
S5;Reposo_EEG;0.05822296897745896;0.08027647419264695;0.5090300688736991;0.3506916991044628;0.06963332516712338;0.08147904345701354;0.49220639687144574;0.35488723562022945;0.10153029741935345;0.10511281346944587;0.4637021072104938;0.32786402005736454;0.06752067718624562;0.07590818787080691;0.4891657595217221;0.36494724133443823;0.07278408444056902;0.08395059754337972;0.5198465354225431;0.32224265846369005
S6;Reposo_EEG;0.07289732777231717;0.1256843504932838;0.6026669698542573;0.19572306009168403;0.047883439720266596;0.11085675250008963;0.5821241572369531;0.25316227996256047;0.05156587439827426;0.10954234071541276;0.5669560124921812;0.26574881243961995;0.056288904903904854;0.11346539053563663;0.5496725123331914;0.2734851640311417;0.03513956575649611;0.08201847267268252;0.6762325746564806;0.20183252664203172
S7;Reposo_EEG;0.19553923733422127;0.2532675077953951;0.34726242235710403;0.20027581225313462;0.09114165717411511;0.2207150768162019;0.36895201593108534;0.3144294538790721;0.12107186613251035;0.1820300774422063;0.3003201247771449;0.38722195004867693;0.1875847516586857;0.22410564577421088;0.3087487881296972;0.27588741014370255;0.15036833019418902;0.18274300492332327;0.35619994294927176;0.3045598254988001
S10;Reposo_EEG;0.046024186323555455;0.1054955393502446;0.7403275784463239;0.10582581219421937;0.04980887193976195;0.07725221149337287;0.7297884693251605;0.13959745059113748;0.06537583808178533;0.08052623098213063;0.6996972539803856;0.15033471380600108;0.04602618697560355;0.07199355557767824;0.7542447629503689;0.12462115032656733;0.04889887525925115;0.07452851693872632;0.7426975841802153;0.13052474505640754
S11;Reposo_EEG;0.05679092040236542;0.06874477812140034;0.7783422228026218;0.09490579344396902;0.03164203118132868;0.040658811463748126;0.846635203243751;0.07994743462687143;0.023027635051847357;0.033809733096756035;0.8743455301140933;0.0678067799020592;0.02215213874198862;0.03532024730922102;0.8753249744047769;0.06644526372153083;0.02320098090789681;0.03131221053653341;0.8710808417992637;0.0731905217176013
S13;Reposo_EEG;0.2051981933749852;0.22224761234265875;0.18573487915066192;0.3828432689070658;0.17514907424487136;0.17662406595463395;0.20795341062018163;0.43653498988255224;0.18460765434087437;0.20405849482765112;0.20174110900762504;0.40583096006352437;0.19585763398789213;0.1726617585341339;0.1992172963990524;0.4283441721884606;0.18522959116224458;0.1798031926336029;0.18859064473485462;0.44279451401476283
S14;Reposo_EEG;0.12300208181358095;0.1424567228243682;0.5878615401505866;0.14501389824994396;0.11123514952766601;0.11279480763626913;0.5936877307514551;0.17963278255268322;0.09944308411590479;0.09908335422450223;0.5831716264763341;0.2147795676453114;0.088403753702513;0.09666876547667111;0.6017252993185132;0.210329224231021;0.09204895704010843;0.11234411041429081;0.6263541413294963;0.16692251936623614
S15;Reposo_EEG;0.0354995926418657;0.08075987939355078;0.7563274800550622;0.1255345938335425;0.02514471518225367;0.06433802031947161;0.7687309599378087;0.13940625507711812;0.031239328546727604;0.06739859131324441;0.7686061152125878;0.13096066630681755;0.027090603231435043;0.0665115406097371;0.7783040977844148;0.12594449874276573;0.024321784792735984;0.0708459539165214;0.7694850622801717;0.13375741259171395
S16;Reposo_EEG;0.1344611450698246;0.16357654332936059;0.5294957195871763;0.17041613697131447;0.07017453407744326;0.1260916342528818;0.5745022792002819;0.22442773141029265;0.057810872169055554;0.11694586786505674;0.5960250577085743;0.22347081607987795;0.07448564014733414;0.12709600226523798;0.582062342822964;0.21115180346325269;0.04566760600975705;0.0953397746726399;0.6616397664477622;0.1936355387108101
S18;Reposo_EEG;0.15561223623300957;0.27621738539845375;0.2964128152948787;0.26898836104253054;0.12180338524525076;0.22134455729512104;0.31656331859093373;0.33584451463640935;0.12843633934543283;0.21077916105591366;0.32407975994342314;0.33211700273680705;0.1001136732691711;0.2204237363374455;0.3631456057787851;0.31253172767430987;0.12165420127037474;0.1852677837812589;0.3538344485761671;0.33622608260828574
S20;Reposo_EEG;0.09750591186998753;0.10320450446715387;0.6705005558241327;0.12814174935385542;0.0769034659923428;0.06194810969609682;0.719899833214781;0.14069541475409922;0.05134018321010682;0.05154535102376676;0.7567233062598063;0.13975450263715544;0.046130786876097306;0.051075233939521236;0.7608197954193141;0.14136592946537088;0.031232099220205565;0.03758174152375073;0.7995919465020501;0.13116624233675803
S21;Reposo_EEG;0.18550793254836354;0.3168017753716158;0.2428981221710475;0.251049895454744;0.13691052486264188;0.21510078864865634;0.29196466416361266;0.35013973437623613;0.1665791857916767;0.18150307323873185;0.2571935773732344;0.3853862802921201;0.1444085692519803;0.21786494242549279;0.2997736032608599;0.3319296538496184;0.14717350316884764;0.2060539343688514;0.29850372219645493;0.34152002602096954
S22;Reposo_EEG;0.11307796476928464;0.12964032609442433;0.30964761088303366;0.4240377465991317;0.0821990130387985;0.10193396022305523;0.463773836939617;0.33745801423806376;0.11294035976060841;0.0968278047569186;0.5171256295973944;0.2656875906844923;0.09908517607584667;0.09885790064469556;0.44496890534677247;0.3415076348455684;0.08146500366044644;0.10583793243305077;0.47551030819151585;0.3244916621359763
S23;Reposo_EEG;0.0873010087212876;0.08246955947354691;0.7168697834657672;0.1104297618686123;0.06038994597273217;0.07445850821693936;0.6992440964780616;0.16037528743639637;0.047636047174220694;0.08048729024621915;0.7212322879953207;0.1452054732997895;0.05925118219645662;0.08268589503174562;0.7206883973718694;0.13288050332676693;0.050158076183415376;0.06344481131330099;0.7656342458164584;0.11711015327878209
S24;Reposo_EEG;0.07834667635621312;0.06947414054976188;0.7920519185842437;0.059393912733552774;0.03689622626222535;0.03205637249587992;0.8723616851027598;0.0579073849054207;0.03363291296092975;0.03400997346568454;0.8711267724497729;0.06040068233220474;0.04505274119659585;0.04296459361295097;0.8394488614384975;0.07176279869903987;0.018393615953566273;0.0222228651541963;0.9132435227828881;0.04561190622097003
S25;Reposo_EEG;0.09466944509100297;0.13335022464235674;0.23635602577189924;0.5255232538789874;0.07437832091416667;0.11860089797199039;0.2550092059745698;0.5464121431317416;0.09801205094663831;0.1354764601802695;0.21753688149610745;0.544733945334573;0.07087732139256603;0.11980816886941242;0.2478641842236145;0.554618627323143;0.06140729735783863;0.11203101815235435;0.22651983838108955;0.5938926286187732
S26;Reposo_EEG;0.10032397790332868;0.240852872887819;0.4002590253020827;0.25534822378264865;0.04550264961875185;0.2000269277367231;0.5491631354750947;0.2036623000647815;0.04100565300437263;0.18118412520116545;0.6073144769831651;0.16934386652782674;0.03956012415622281;0.15725383081371921;0.6286037972223203;0.17293961015488424;0.04580708086050302;0.15155556401240314;0.6296740913106562;0.17141833251421218
S27;Reposo_EEG;0.07518588062180513;0.12120539159059524;0.6048188359253954;0.19615982397570045;0.03006936885626783;0.08457578509893683;0.8063302775286317;0.07821561215492971;0.025388796167543807;0.08129523473926277;0.8325708640804009;0.060090342995212306;0.02610176941737021;0.07048091320500037;0.8243431653193954;0.0781472737407565;0.03622772447171405;0.08237167440354011;0.787439507862651;0.09282123813577871
S28;Reposo_EEG;0.22151310137991637;0.1910189961644627;0.4374180453978137;0.14827507568497986;0.07447572943458791;0.10327690403643398;0.6876519437292359;0.13360248383584356;0.05175551634286676;0.08024841929196114;0.7436121950844684;0.12357451885685204;0.08309148964165344;0.09245498282108663;0.6810018201797036;0.14275753819870998;0.046312426923905844;0.061802089674528264;0.766446298413374;0.12437565634515371
S29;Reposo_EEG;0.05364804834056392;0.07112743661317979;0.7061067954480086;0.1642528177660631;0.027265527143876145;0.04974233628988296;0.8260312484047595;0.09593440814736189;0.022035281950738804;0.05057383528258891;0.8509285755203675;0.07593264608201215;0.023105273594363776;0.05006675590877438;0.8444248337171116;0.08124362363844446;0.02169352917708057;0.04733929579867041;0.834807230293342;0.09530574207045017
S30;Reposo_EEG;0.10902095357181696;0.16714882364484474;0.3891207032756253;0.333325483627019;0.12206591071327952;0.17986973160387448;0.3633801551041195;0.33269956486442803;0.08788819275354572;0.1989678266550545;0.3958756745436417;0.3149567224185248;0.08616878052906769;0.16662722349931022;0.4099861333300187;0.33560192773737896;0.10506629580801888;0.18022255319400726;0.41447148486398844;0.2981218222394017
S31;Reposo_EEG;0.09378604794360557;0.16126349138560284;0.32543486320169196;0.40992963237106916;0.10061366072916364;0.1260220522547925;0.41538345177206926;0.34748610346198366;0.2125117421775336;0.17703849039966615;0.3675118546380644;0.2365280303510064;0.1390235351855172;0.15407883693011457;0.3116938386942679;0.38242780255263614;0.21585291123332218;0.13126649895333126;0.4098458766316908;0.23591055397617097
S32;Reposo_EEG;0.0647212613728389;0.1507525903762313;0.6096520035378722;0.171638706740433;0.04746156943577701;0.11134107778918868;0.7101689367734586;0.12892726050305847;0.0462946505785849;0.12049067806808066;0.722176216757784;0.10953170643751367;0.04321714722317218;0.10456321477558907;0.7367254726101743;0.11361067420303471;0.045751036549656;0.12105108308054283;0.7170105328684202;0.11461169270791018
S33;Reposo_EEG;0.06741593576067986;0.12233817997898237;0.5035296036500412;0.3043295851816895;0.03996143845389395;0.09693762725799321;0.5711558688358946;0.28825612519415383;0.03562577128251335;0.08630753685688207;0.5957976368905438;0.2778571738761065;0.04050010848434983;0.08873770660988849;0.5904899750309655;0.27711326571790146;0.030831170224556087;0.07199682665087737;0.6020136329912444;0.29202750395546767
S34;Reposo_EEG;0.04777722118163308;0.07715966994213294;0.7800996389992668;0.09370884419587547;0.025077249080415715;0.0504401806518531;0.8480936680177252;0.07554894864940277;0.027576683899311023;0.05647946138381733;0.8482348225322346;0.06699236270593768;0.027818745870611245;0.05445486289935198;0.8436912675299654;0.07315216600387739;0.024085721440475813;0.05126139537721539;0.840018326327381;0.08378499624206155
S36;Reposo_EEG;0.05077844285671563;0.17092004180729561;0.6930388355525526;0.08468091855655245;0.030957525001395356;0.13253059676300685;0.7837393049140091;0.05246297460910056;0.03003227787568886;0.136101304588144;0.7938750307730428;0.03977134432707347;0.028817045838455558;0.1217228828311969;0.8079061828838567;0.04127209803890692;0.030039433206525527;0.1437958780443664;0.7813342872167882;0.044608158906621696
S37;Reposo_EEG;0.049722265853198944;0.15846423927640033;0.6507774951261573;0.14018557992369785;0.03806516837412717;0.11872889057366698;0.728197254841465;0.11443643356643338;0.03656302492720383;0.09523389829603707;0.765610582221789;0.10205615121477032;0.03669617955231899;0.11127761452535001;0.7359808020136998;0.11559718506791182;0.03988244430490512;0.09860693195154752;0.741687823742504;0.11912282444677744
S2;square_motion_left;0.2340599253271355;0.3753528973026801;0.19695723950007524;0.19121695297625227;0.207472592101508;0.28980548416451596;0.2273483133966954;0.2717425957535867;0.17413795187261258;0.2472037879994314;0.2893468488278926;0.28565795994002857;0.20348866756536874;0.2883573270054556;0.23509130862539088;0.2700907897242649;0.16672464123087544;0.2918399545125528;0.2519701437479331;0.2852854558479539
S3;square_motion_left;0.3672853128052435;0.3543712298732557;0.1032027355776863;0.17266184922281286;0.26279762345779667;0.27760407905944734;0.1617061621639571;0.2948283820992633;0.2791989975760722;0.23021058695905633;0.17422403212577375;0.3132557175411937;0.26795031287462356;0.2883323350926787;0.16913209976108723;0.27091410835213353;0.26054889462280184;0.2695146063437195;0.15140777175589168;0.3150592579890106
S5;square_motion_left;0.11486511426722827;0.14220399805481931;0.4640676659824663;0.27605022545482705;0.10813850038004984;0.1595597718304145;0.41236866836892894;0.31559583120772167;0.13929800391725403;0.15120976393983412;0.3929312609737878;0.3121808805619319;0.11398210077656129;0.11160717478831719;0.5009209068076675;0.2703395496523282;0.11027817557879462;0.1933588977344593;0.35906672406322226;0.3324387314246997
S6;square_motion_left;0.20256388102739242;0.2741050918084548;0.18808114944704232;0.3271359796509503;0.12019795959137829;0.20450057158786744;0.21120518491138499;0.4492035260530346;0.10543802471611917;0.17005569058929315;0.21978487566279978;0.48910404660635354;0.13789169187648362;0.1885276879574543;0.21268949012982316;0.44865873421170105;0.10434037968001357;0.1814433618830681;0.19846172279746485;0.4974813040097477
S7;square_motion_left;0.2760408772158504;0.357973082551163;0.17109177200607384;0.19276003264318556;0.16632279713072012;0.27952434965249867;0.2413909822825104;0.3099235775058391;0.18664629527720494;0.24209634930874774;0.22674106984636525;0.3408202764398444;0.1694624074520805;0.28060452650945095;0.2281374495170243;0.31823107624523056;0.1861670171354181;0.30018384858985053;0.21796101428633205;0.2931516365161996
S10;square_motion_left;0.2953109758519227;0.29509907206933544;0.21745034906946992;0.18923444819557597;0.2103564041570511;0.2588012908578689;0.24763566973517442;0.2790243116577866;0.24530752885494597;0.26539539422758673;0.22138025845231485;0.26373256834270636;0.3647532254482064;0.2421178423108453;0.18875191655118082;0.20200083553424575;0.2056201685203939;0.24704099504507115;0.26285054970547994;0.27877816620968265
S11;square_motion_left;0.1923775244267192;0.3244161058888099;0.25029742271583577;0.22751455435021156;0.17309950641459387;0.2981852165154176;0.21735840268796452;0.3030734475259884;0.21194576820747188;0.2869396488720288;0.20782662908833588;0.2872098852485704;0.22402098029788697;0.3125145296212802;0.197199656637299;0.2616342093444184;0.1584484946914278;0.2643235806269069;0.2754132372807477;0.2944573831740875
S13;square_motion_left;0.21205635811782775;0.21442684521616656;0.24095695590599517;0.32575906961466106;0.140002949071985;0.18845159320074817;0.33779270802544403;0.32704142410193604;0.14971008716061968;0.22599121828941052;0.2968311866479508;0.31970009707509234;0.17124435081627437;0.2093403666801687;0.25346607734984683;0.3558271225896814;0.14298650086537779;0.19564890684252126;0.3212467420276521;0.3334628627746106
S14;square_motion_left;0.29818824167574765;0.26992371139480364;0.19364055587743942;0.23427346055197812;0.157219193288782;0.17921914168399422;0.23601596130670147;0.41697372349611234;0.1312119577533736;0.15338005688396206;0.2211515480892243;0.47913645179829834;0.15458071208881985;0.17380527964060916;0.23427639250601243;0.4221794933008549;0.1744175345916274;0.21053049354872638;0.2234888346664131;0.38422547091859427
S15;square_motion_left;0.09499270467111057;0.30217790099307223;0.4369454490619657;0.1642598080698986;0.08406748782322537;0.2356148757220429;0.47608468720300073;0.20229500166671155;0.10817132991940583;0.19401470448198993;0.5135027293107771;0.18245837925429365;0.0800341201699836;0.22376791891916367;0.5114794278734787;0.1828484739376932;0.06983485492075862;0.2087406890777001;0.5452313397947256;0.17466755448365182
S16;square_motion_left;0.211222112924203;0.3718059661238147;0.18506233534865615;0.22809828634061788;0.11271073095088024;0.30701513139237413;0.17331236927667631;0.40084134550877465;0.18840209058792387;0.25726595022828863;0.1395075710920496;0.40837277738861444;0.15377427137183003;0.29763133405199377;0.17767941803934356;0.3657133196011123;0.13310497469902083;0.26455120495259243;0.15571142816505215;0.4387924380200364
S18;square_motion_left;0.2634128416702595;0.2920887125850537;0.21537103188437529;0.22355633954035709;0.1290348701462767;0.23598158407102654;0.32044512950866755;0.30807025351500306;0.13071214354114294;0.20438617723607258;0.33798895839484416;0.321565390242994;0.12469308478752478;0.2081779597783818;0.34560701021944157;0.31633599448580296;0.12385156324521467;0.2239775547424914;0.32387924155649317;0.32201314802547243
S20;square_motion_left;0.39795710199083506;0.2876094260970784;0.12527583245021254;0.18425884439223705;0.262020302283234;0.21993663375907027;0.18025358486451426;0.32952936001147964;0.1893813670748164;0.18958067636369744;0.21033461682233817;0.4012730463151402;0.2681896994552054;0.21440511136434884;0.19339847202076407;0.3180169367062207;0.2501189707421007;0.20437892000346924;0.18003624711287622;0.3505018703991098
