;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S21;contrast_left;0.23673745;0.355711254;0.212986127;0.187024674;0.183359337;0.246256765;0.259612576;0.3030448;0.168841692;0.192974718;0.232538277;0.397001262;0.192000706;0.248307911;0.225846504;0.326481003;0.160576117;0.242019067;0.275957287;0.313272257
S22;contrast_left;0.371976124;0.16691078;0.104456167;0.318944933;0.287361203;0.164243186;0.168845585;0.351426746;0.205637171;0.189599534;0.218243466;0.370657803;0.283052787;0.162786324;0.16377961;0.362565091;0.26892286;0.16316366;0.168397943;0.369670134
S24;contrast_left;0.188332204;0.35872428;0.253308313;0.196491941;0.247284206;0.339679358;0.233886395;0.175111745;0.304671892;0.31708126;0.213338607;0.161242485;0.234885798;0.298745355;0.267373644;0.195248532;0.241925448;0.321462002;0.246467371;0.186255162
S25;contrast_left;0.209162467;0.222575996;0.155057635;0.405820772;0.100842011;0.262042198;0.181107113;0.449409938;0.108430868;0.243125928;0.167754229;0.475067801;0.102378553;0.20464856;0.185515608;0.499823711;0.085281201;0.198879609;0.149322134;0.561281205
S26;contrast_left;0.125278975;0.329099673;0.192251249;0.343610138;0.107909651;0.366002781;0.213936191;0.305806107;0.108451328;0.383573374;0.237839616;0.266409903;0.096861255;0.348317253;0.251560148;0.296789774;0.12692711;0.32105173;0.194627858;0.350053143
S27;contrast_left;0.113618123;0.329679455;0.392442931;0.161013666;0.055100224;0.423688032;0.430174776;0.090026618;0.042538499;0.453178536;0.428576671;0.075046745;0.052875976;0.344327714;0.501285811;0.100408902;0.055614505;0.416536042;0.442130901;0.084845489
S28;contrast_left;0.305208109;0.290294839;0.194454593;0.207677824;0.180578903;0.302677482;0.277178288;0.236523524;0.153003292;0.310422815;0.293091641;0.240760964;0.205023783;0.287023969;0.270734189;0.234972012;0.146578297;0.276685556;0.318798434;0.254778478
S29;contrast_left;0.229333097;0.176673417;0.234763437;0.350447044;0.234221246;0.224886224;0.212081173;0.323311494;0.296789763;0.250667387;0.193836607;0.255318414;0.212010189;0.200067898;0.222410184;0.359015557;0.207645652;0.220777793;0.256213911;0.310420031
S30;contrast_left;0.076425289;0.13924937;0.288549711;0.493931728;0.054828328;0.161983607;0.287335694;0.49337036;0.049218234;0.147603493;0.292513309;0.507039142;0.0534258;0.122585637;0.288953715;0.532555389;0.039885305;0.143197977;0.313180222;0.500658359
S31;contrast_left;0.20592788;0.247428363;0.213552506;0.328552282;0.258752478;0.253127282;0.204370546;0.278566523;0.271198889;0.308055528;0.202786305;0.213895381;0.228319987;0.274925679;0.221966671;0.270223511;0.27963244;0.275918844;0.205752274;0.234275155
S32;contrast_left;0.141502274;0.350719485;0.252141876;0.251776168;0.114422763;0.363826983;0.261806061;0.256347076;0.121174009;0.394059749;0.257030891;0.224496063;0.131596249;0.385654249;0.25119576;0.228305275;0.114606313;0.380496738;0.25935012;0.242039258
S33;contrast_left;0.152322284;0.251843827;0.189538003;0.39992651;0.180436898;0.230592658;0.198929343;0.380821325;0.237331173;0.231544762;0.179179162;0.341233552;0.1730245;0.231191768;0.18809195;0.400437934;0.158042949;0.219906425;0.213897781;0.397252057
S34;contrast_left;0.159208053;0.202910242;0.415391644;0.218236666;0.106722438;0.191025226;0.483487369;0.215299491;0.091993227;0.19103175;0.529110827;0.185298897;0.095569288;0.17647468;0.52500617;0.19968296;0.079761704;0.138848667;0.589622935;0.189512422
S36;contrast_left;0.153785022;0.298830303;0.256629299;0.284349344;0.092428774;0.298433373;0.404374191;0.199235224;0.130674493;0.304795439;0.414189781;0.147000267;0.092598906;0.289009861;0.443692443;0.170165243;0.097178145;0.292837665;0.420981962;0.183909287
S37;contrast_left;0.164772156;0.354537899;0.220999241;0.257306161;0.118285881;0.349930302;0.265618936;0.264558124;0.111820737;0.381147386;0.266699514;0.239084914;0.133043909;0.294532767;0.255302246;0.315219967;0.104219938;0.361652547;0.271575722;0.261021112
S2;contrast_right;0.145911202;0.428340299;0.224926567;0.192354737;0.11133057;0.337828923;0.252062563;0.286610108;0.138564412;0.272652318;0.237583597;0.337419691;0.109994947;0.314845833;0.23149139;0.327439023;0.110705103;0.336426224;0.277901694;0.265007414
S3;contrast_right;0.258625341;0.361174165;0.133710637;0.243592503;0.247992208;0.293683645;0.146915051;0.308736834;0.254237438;0.261438594;0.157465638;0.323233721;0.216057039;0.294415097;0.158868278;0.326788734;0.215164992;0.309450498;0.163481284;0.307915657
S5;contrast_right;0.086368891;0.124163501;0.546685315;0.239485131;0.105328584;0.143980209;0.467545122;0.279241126;0.151095671;0.182007899;0.395270852;0.268416161;0.094775293;0.115157258;0.584623011;0.203749893;0.114266721;0.189840315;0.35840683;0.332930603
S6;contrast_right;0.193826537;0.367511843;0.176916059;0.257452285;0.104842891;0.284161378;0.217598619;0.386003098;0.112940694;0.231121454;0.213175178;0.433081867;0.097721834;0.259272598;0.218982265;0.414761806;0.108310645;0.270472483;0.22266438;0.390996833
S7;contrast_right;0.355338121;0.369633547;0.103741227;0.169480367;0.223017164;0.32274461;0.15052972;0.301124227;0.212820984;0.29581114;0.171095864;0.318041735;0.19700509;0.330598444;0.172081709;0.298292471;0.290883526;0.309207722;0.14292677;0.254446708
S10;contrast_right;0.293351404;0.253756659;0.227502499;0.223289773;0.153072228;0.211282528;0.264162992;0.367313909;0.265391623;0.194365401;0.236601898;0.29962813;0.345989894;0.255803758;0.206657962;0.189592222;0.152426612;0.213976986;0.262002538;0.366339988
S13;contrast_right;0.241284749;0.378606904;0.128921326;0.244261734;0.198459043;0.330137732;0.189625944;0.275155789;0.186517901;0.287686976;0.216085845;0.30304323;0.197853228;0.321952944;0.182559828;0.290767989;0.209095532;0.313259586;0.185875159;0.284663484
S14;contrast_right;0.22672655;0.361379842;0.209500243;0.19940414;0.159184917;0.294288056;0.223331973;0.316685061;0.168327279;0.215327292;0.225287731;0.379041441;0.190561925;0.253819711;0.212111195;0.33165417;0.172646698;0.275862714;0.228820162;0.314096092
S15;contrast_right;0.116253517;0.263889425;0.307864237;0.306800083;0.088461936;0.208025184;0.360525273;0.337019878;0.084203279;0.167174999;0.426246682;0.315661223;0.077849434;0.175401943;0.392716934;0.346507992;0.071433714;0.175148754;0.450878988;0.298270835
S16;contrast_right;0.329113305;0.345750758;0.138404045;0.182393128;0.13590308;0.338409785;0.188512721;0.328015799;0.232708921;0.277866424;0.153398626;0.326596645;0.170527796;0.329010496;0.183426869;0.307492026;0.152644143;0.339502381;0.161911145;0.33731655
S18;contrast_right;0.188915763;0.379060586;0.167165441;0.259003173;0.115895726;0.334496695;0.218908793;0.325773412;0.116350675;0.290312607;0.26712822;0.323020992;0.106272403;0.315383778;0.24322943;0.331281821;0.124246592;0.301563737;0.257627134;0.311436268
S19;contrast_right;0.186895161;0.373382233;0.263692092;0.173175543;0.154658171;0.346258755;0.293570724;0.203137905;0.159897929;0.279025159;0.311655319;0.246602825;0.144232782;0.288783909;0.301883217;0.260163236;0.128335405;0.316717012;0.322255887;0.229799262
S20;contrast_right;0.32598382;0.350185011;0.130220434;0.189553341;0.249046;0.277443317;0.184677871;0.283499089;0.263984556;0.216165088;0.207765812;0.304937008;0.386987209;0.217923948;0.164744467;0.226460918;0.231529856;0.273112223;0.184494342;0.30329336
S21;contrast_right;0.249265739;0.426031253;0.143764294;0.175169833;0.214024372;0.326540472;0.176053575;0.277457215;0.218441978;0.253777217;0.164066052;0.355377565;0.228944181;0.310434988;0.16107752;0.292942206;0.200166207;0.327959086;0.179191267;0.285698816
S22;contrast_right;0.292946068;0.243007081;0.097569563;0.348314743;0.242333647;0.221972601;0.150952112;0.372124074;0.247769386;0.208307092;0.171634431;0.364656213;0.231454559;0.20981952;0.151903648;0.394101444;0.26233912;0.207490837;0.136112618;0.381118349
S24;contrast_right;0.263646684;0.436483787;0.144408673;0.153563294;0.255956994;0.389305158;0.169792472;0.182232022;0.308283728;0.347058285;0.171910246;0.170085951;0.272794593;0.383776122;0.155691135;0.184916062;0.241893607;0.373157061;0.205623855;0.176979945
S25;contrast_right;0.206050089;0.305060044;0.143495251;0.333447084;0.118290605;0.335800455;0.128574441;0.404498832;0.115253736;0.328808376;0.129332673;0.416667144;0.118143038;0.290516038;0.147884515;0.431035358;0.110507124;0.282329574;0.121057579;0.476173546
S26;contrast_right;0.09695361;0.380474465;0.181486481;0.334279551;0.093270156;0.395374429;0.199619897;0.304927914;0.121792518;0.392140329;0.216722706;0.262962352;0.118375647;0.380944725;0.20460596;0.287221561;0.106606413;0.339365356;0.212109771;0.334358144
S27;contrast_right;0.27064544;0.299225478;0.206286788;0.21860898;0.142368921;0.359454899;0.279928922;0.214021512;0.121321451;0.356764194;0.330226218;0.186627821;0.143027419;0.268125212;0.372903963;0.209743753;0.14326716;0.360365287;0.28247623;0.208783292
S28;contrast_right;0.303161528;0.311760383;0.198334605;0.18206225;0.201713473;0.288527158;0.256331846;0.249309694;0.192391283;0.275966638;0.27339547;0.255999735;0.229830202;0.286291148;0.240701649;0.240288253;0.142463945;0.240148359;0.333501949;0.280792263
S29;contrast_right;0.237743223;0.244822547;0.169382027;0.337415307;0.332226615;0.302597615;0.137983871;0.220033326;0.382729293;0.310963724;0.130803151;0.170882504;0.316186859;0.295906507;0.142949529;0.238590555;0.294232275;0.295070088;0.161983578;0.240747671
S30;contrast_right;0.095845591;0.168029801;0.230862519;0.502015327;0.084275638;0.190339029;0.221816524;0.499279383;0.07029233;0.161296156;0.233306483;0.529335377;0.062354318;0.125022004;0.261260318;0.547529772;0.064031227;0.150208724;0.239592608;0.541788375
S31;contrast_right;0.255298476;0.264564605;0.177621841;0.297975194;0.250680227;0.382999694;0.14529902;0.21834153;0.300669127;0.412359138;0.128329512;0.156981281;0.271391589;0.339533776;0.156967921;0.229935613;0.279281257;0.399346933;0.14094319;0.178158819
S32;contrast_right;0.107621069;0.432944272;0.201910077;0.254440489;0.141280231;0.459217027;0.186520682;0.210909924;0.161881623;0.469689244;0.178252049;0.188074824;0.156901281;0.475098913;0.174710904;0.190918767;0.142262463;0.437339386;0.19850658;0.219390714
S33;contrast_right;0.15213008;0.225555168;0.185700531;0.426411862;0.124269994;0.283487747;0.196871142;0.387788223;0.115821735;0.283053937;0.208292928;0.383912557;0.115825233;0.256936441;0.213822877;0.399627085;0.105869953;0.249270617;0.197148527;0.441642576
S34;contrast_right;0.137628785;0.180309283;0.424481368;0.25035727;0.123558131;0.229033045;0.429823874;0.21401036;0.139287693;0.233571238;0.451197392;0.173789897;0.109678022;0.200484924;0.481115615;0.204442474;0.092266242;0.178282266;0.539766369;0.18709168
S35;contrast_right;0.343760133;0.312027096;0.125573959;0.213974112;0.281341042;0.394847033;0.107805018;0.212655314;0.378927076;0.37687469;0.093109687;0.149496726;0.24823877;0.390853124;0.122185553;0.235962697;0.216135137;0.3578851;0.145047231;0.27731177
S36;contrast_right;0.148747978;0.255719064;0.270132024;0.313173327;0.130480439;0.319897446;0.332974186;0.208760036;0.163810964;0.338096051;0.368374422;0.126383326;0.127112293;0.297132993;0.396257643;0.173981266;0.136468337;0.308523934;0.378448261;0.170574334
S37;contrast_right;0.196744524;0.258666617;0.244608876;0.298745708;0.171045061;0.213334608;0.271268654;0.342796272;0.163802885;0.20352094;0.273920495;0.356950569;0.179010288;0.204228239;0.228988134;0.386330996;0.130661102;0.186204293;0.286298582;0.394813857
