;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S18;Reposo_EEG _AO;0.212635174326818;0.30269284775457417;0.2458059871327784;0.23654139907803112;0.13315895531790037;0.2573999633530949;0.2879883553284337;0.317971354277554;0.14124717246626214;0.23261005892539527;0.2832084899257987;0.3385497230968505;0.1267032889775991;0.24298755812862563;0.3288807655094758;0.29850276702667927;0.14890719535035005;0.22903451989242632;0.2925047578452746;0.3261718056495968
S19;Reposo_EEG _AO;0.208907798250969;0.31429540303083164;0.28891743412275916;0.1852136471988572;0.20280732721867112;0.2686639475725942;0.32743794522843006;0.19763541270727591;0.19173963250987147;0.2553546173077232;0.35902056516374187;0.1894317624569673;0.14232436257206305;0.2682155635443923;0.36213198916594086;0.22061882940642719;0.1950811200985456;0.24838199558113028;0.37495510142416844;0.17957118841219688
S21;Reposo_EEG _AO;0.30802181515859256;0.3167086028518547;0.1833218840488236;0.18771067205163752;0.17801356898903542;0.23658121608809796;0.2459521478442836;0.332943564131421;0.15194757737401476;0.20710123130320554;0.22232838055467985;0.40961528358718774;0.15884713286303492;0.2508740689580015;0.26505263305221216;0.3197972160506426;0.18112416644830923;0.2431287316617475;0.2453140498927406;0.3224213147470068
S23;Reposo_EEG _AO;0.1993111204981563;0.2518304764487666;0.3478337312619058;0.19500399920559874;0.08217111423446223;0.21020064359116605;0.3844417756140329;0.3114373557829733;0.07337676392692141;0.20976595508666893;0.4040058218944327;0.3031129455598412;0.0865861987432284;0.2175196920806158;0.44522715543773617;0.2437717666143552;0.08802845868930989;0.2000628834690319;0.421050584334932;0.2811118439956382
S24;Reposo_EEG _AO;0.2394113846915084;0.32890491297914404;0.24129646289904558;0.18863771032372947;0.22293353490535853;0.32171930758918454;0.2341090271353875;0.21946863405278003;0.26065210263069943;0.3170738152155064;0.21558564756093881;0.2045909260576198;0.20135664197724829;0.3179129789080844;0.2550320421345676;0.2233490406118629;0.24464674152535065;0.3052019006424399;0.2466834025116826;0.20130225054254636
S25;Reposo_EEG _AO;0.20303590919979767;0.23440036846682227;0.1559107947001818;0.3977821656221261;0.17291559037991583;0.2206488770698457;0.1914103664020374;0.409065279342311;0.2414830890979817;0.2527390389401426;0.15762238667670944;0.3444818986944282;0.18715807290893324;0.20834821615247745;0.16888740284564369;0.4295275760921221;0.1515182511105429;0.1835420466167441;0.17914544619195394;0.4814096186456286
S27;Reposo_EEG _AO;0.1555254330590608;0.37950778838572474;0.24317962147384642;0.21925124651117542;0.09490005755737571;0.4924438801587156;0.26789191233599824;0.14359141811848058;0.07288257365858947;0.5657644398899282;0.2546919708027767;0.10582831451536959;0.0940863591592337;0.4552561543264236;0.30598399751500965;0.1435138224788179;0.07437836090519193;0.4746087181802669;0.30171205351776054;0.14797583103520057
S28;Reposo_EEG _AO;0.35790705835917824;0.31073603664731697;0.17287582004808225;0.15586607579703354;0.25315988801020456;0.19501485486902725;0.3181601568488376;0.23025845089150995;0.2547945008839077;0.1785643489387847;0.32635707105910616;0.23785318587209991;0.259583003235964;0.21220273708069465;0.2987435282552641;0.2271903177938073;0.18009432042849893;0.14244367562275498;0.39693145733908297;0.27797288958716226
S29;Reposo_EEG _AO;0.16271470148271427;0.19392257871104152;0.3675223530844854;0.26615754709510564;0.1133980616850344;0.13280504051062045;0.5657085229497768;0.18374734312182642;0.18866626536925402;0.14396106629816535;0.5264938735443019;0.13787754996776846;0.11666499455571323;0.15128762004500543;0.5347786674106632;0.1914219286075537;0.08612949158802016;0.1072524725526915;0.632310931967826;0.1709776058887683
S30;Reposo_EEG _AO;0.09957471666493765;0.21903878035627528;0.30496988970829875;0.37305744274691566;0.09188354576534657;0.1889521981362009;0.31709951133337466;0.39834504442862056;0.09659837674154798;0.1595098891133364;0.3770499151257952;0.36309344872758315;0.08155254970755184;0.16871080022193038;0.37091297207893315;0.3763047608283055;0.07477717731988005;0.14441364598453468;0.41337003754761437;0.3643182291396114
S31;Reposo_EEG _AO;0.332572975201806;0.22179375405215002;0.1785248813964963;0.26341660109235165;0.3341349249331946;0.2534526880633364;0.17967273052947608;0.22926568932560748;0.31257494729148877;0.3313308381619645;0.1683650135590823;0.1846508394995706;0.30594199781235215;0.2746553160331188;0.16949813588513765;0.24663919129103218;0.2937048807143814;0.29243227927590354;0.19075697621898982;0.21916060713166835
S32;Reposo_EEG _AO;0.1350922030665778;0.26456694648069556;0.30030717309664606;0.29752590279416957;0.16436860812928478;0.20226971559676832;0.3406220255198281;0.2906980437173247;0.20180373935077967;0.2165869289970788;0.322852748964363;0.2566944750357771;0.16449992940927452;0.18958308153369716;0.35943914960392825;0.28408179531699435;0.1512183292957213;0.21585780399200308;0.3416699799278238;0.2888986506989094
S33;Reposo_EEG _AO;0.12730833525805615;0.1488790390159862;0.2933990010662491;0.42548137835364463;0.09799388071647355;0.12418780619583106;0.34488880894685636;0.42703772164429826;0.13963132023376537;0.15269454827757137;0.2943318408742995;0.406395372498771;0.0958670178569771;0.13726082561092579;0.29289431528296156;0.46840087480973175;0.08279055852724196;0.1256197129817194;0.39557407259159916;0.3889197518429377
S34;Reposo_EEG _AO;0.04539943683461338;0.07690508209874321;0.7812785268638088;0.09530792062128013;0.02932533079602691;0.06053865493440148;0.825452488872253;0.0841625423139112;0.04226225004998135;0.08244450403321886;0.7921173759869612;0.0827149765259489;0.03152801502521541;0.07284087036638592;0.8042535358010567;0.09073998600729972;0.029296438765130526;0.06718916311686741;0.815374906698818;0.08746054426259009
S35;Reposo_EEG _AO;0.3563015295302331;0.2521319094288472;0.11462817970235342;0.2696996434871984;0.33944050317848845;0.2983134368669453;0.11563406736920039;0.24241712488619332;0.40541563798684466;0.3030934062489775;0.09771131197732587;0.1915576521575411;0.31122346535121426;0.2863605855742167;0.13003941017119316;0.26701061274141075;0.3294371734964602;0.26578654779660665;0.1395457539395426;0.26187784094031324
S36;Reposo_EEG _AO;0.17804675506302184;0.2002754208661518;0.2847375598758713;0.3288090566338333;0.25103579964983375;0.21163240764529498;0.36342343206808536;0.16948736303860035;0.3103884537568114;0.23820297584243522;0.3334188613578096;0.11449449976754245;0.20819997488555467;0.20369565296029463;0.41016827546945683;0.1740419381484665;0.20858303963432417;0.18297265156421935;0.36631962684664543;0.23305739734922803
S37;Reposo_EEG _AO;0.24709311580002102;0.22839780596721623;0.2463167146196489;0.27659501744625764;0.18972566523132153;0.18534389041690255;0.3167649818924223;0.30674402273702256;0.17136893876658246;0.18615084204024185;0.34589494689739214;0.29503848789948584;0.1846192493356546;0.18923671380068338;0.3180469174321068;0.30669560835356285;0.15616779052720045;0.1641276326123747;0.34313527029628593;0.33508328806758125
S2;Reposo_EEG;0.08427401381992135;0.20148706808690983;0.5379969719445098;0.169335417604593;0.06903026417774762;0.13121045107868845;0.5909729329789414;0.20020476605964663;0.07214797096629429;0.1097682175281546;0.5948857974535334;0.21455550920514727;0.06218738937656025;0.12099704571056223;0.5730407566149648;0.23226615129316971;0.06856723361920927;0.11196302405759462;0.6703009462959758;0.1452184535373062
S3;Reposo_EEG;0.12975283601620405;0.14181808239534738;0.29409825630098596;0.43259302457042154;0.10532606725547448;0.13240389275496273;0.2783784036988869;0.4815213480449102;0.11503831125648172;0.12231491134147175;0.2869780310447102;0.47294092626890544;0.11009447938464167;0.11678394748878362;0.29893130061744966;0.47198900032992847;0.08070062379070524;0.11856586847238297;0.3224779221925017;0.47589261795235716
S5;Reposo_EEG;0.05822296897745896;0.08027647419264695;0.5090300688736991;0.3506916991044628;0.06963332516712338;0.08147904345701354;0.49220639687144574;0.35488723562022945;0.10153029741935345;0.10511281346944587;0.4637021072104938;0.32786402005736454;0.06752067718624562;0.07590818787080691;0.4891657595217221;0.36494724133443823;0.07278408444056902;0.08395059754337972;0.5198465354225431;0.32224265846369005
S7;Reposo_EEG;0.19553923733422127;0.2532675077953951;0.34726242235710403;0.20027581225313462;0.09114165717411511;0.2207150768162019;0.36895201593108534;0.3144294538790721;0.12107186613251035;0.1820300774422063;0.3003201247771449;0.38722195004867693;0.1875847516586857;0.22410564577421088;0.3087487881296972;0.27588741014370255;0.15036833019418902;0.18274300492332327;0.35619994294927176;0.3045598254988001
S10;Reposo_EEG;0.046024186323555455;0.1054955393502446;0.7403275784463239;0.10582581219421937;0.04980887193976195;0.07725221149337287;0.7297884693251605;0.13959745059113748;0.06537583808178533;0.08052623098213063;0.6996972539803856;0.15033471380600108;0.04602618697560355;0.07199355557767824;0.7542447629503689;0.12462115032656733;0.04889887525925115;0.07452851693872632;0.7426975841802153;0.13052474505640754
S11;Reposo_EEG;0.05679092040236542;0.06874477812140034;0.7783422228026218;0.09490579344396902;0.03164203118132868;0.040658811463748126;0.846635203243751;0.07994743462687143;0.023027635051847357;0.033809733096756035;0.8743455301140933;0.0678067799020592;0.02215213874198862;0.03532024730922102;0.8753249744047769;0.06644526372153083;0.02320098090789681;0.03131221053653341;0.8710808417992637;0.0731905217176013
S13;Reposo_EEG;0.2051981933749852;0.22224761234265875;0.18573487915066192;0.3828432689070658;0.17514907424487136;0.17662406595463395;0.20795341062018163;0.43653498988255224;0.18460765434087437;0.20405849482765112;0.20174110900762504;0.40583096006352437;0.19585763398789213;0.1726617585341339;0.1992172963990524;0.4283441721884606;0.18522959116224458;0.1798031926336029;0.18859064473485462;0.44279451401476283
S14;Reposo_EEG;0.12300208181358095;0.1424567228243682;0.5878615401505866;0.14501389824994396;0.11123514952766601;0.11279480763626913;0.5936877307514551;0.17963278255268322;0.09944308411590479;0.09908335422450223;0.5831716264763341;0.2147795676453114;0.088403753702513;0.09666876547667111;0.6017252993185132;0.210329224231021;0.09204895704010843;0.11234411041429081;0.6263541413294963;0.16692251936623614
S15;Reposo_EEG;0.0354995926418657;0.08075987939355078;0.7563274800550622;0.1255345938335425;0.02514471518225367;0.06433802031947161;0.7687309599378087;0.13940625507711812;0.031239328546727604;0.06739859131324441;0.7686061152125878;0.13096066630681755;0.027090603231435043;0.0665115406097371;0.7783040977844148;0.12594449874276573;0.024321784792735984;0.0708459539165214;0.7694850622801717;0.13375741259171395
S16;Reposo_EEG;0.1344611450698246;0.16357654332936059;0.5294957195871763;0.17041613697131447;0.07017453407744326;0.1260916342528818;0.5745022792002819;0.22442773141029265;0.057810872169055554;0.11694586786505674;0.5960250577085743;0.22347081607987795;0.07448564014733414;0.12709600226523798;0.582062342822964;0.21115180346325269;0.04566760600975705;0.0953397746726399;0.6616397664477622;0.1936355387108101
S18;Reposo_EEG;0.15561223623300957;0.27621738539845375;0.2964128152948787;0.26898836104253054;0.12180338524525076;0.22134455729512104;0.31656331859093373;0.33584451463640935;0.12843633934543283;0.21077916105591366;0.32407975994342314;0.33211700273680705;0.1001136732691711;0.2204237363374455;0.3631456057787851;0.31253172767430987;0.12165420127037474;0.1852677837812589;0.3538344485761671;0.33622608260828574
S19;Reposo_EEG;0.10351326925233244;0.2308900138562384;0.5339724933037834;0.1298762764156274;0.08152362581565319;0.2058512587105815;0.5796871075907368;0.13129918792487663;0.07042309223010645;0.20866405533504204;0.5856072062334592;0.13324467042993426;0.07589600638088448;0.21271713538286227;0.5587112714710556;0.15070387252983639;0.07142672055284593;0.21152562816139;0.5901736729788672;0.1255302151202726
S21;Reposo_EEG;0.18550793254836354;0.3168017753716158;0.2428981221710475;0.251049895454744;0.13691052486264188;0.21510078864865634;0.29196466416361266;0.35013973437623613;0.1665791857916767;0.18150307323873185;0.2571935773732344;0.3853862802921201;0.1444085692519803;0.21786494242549279;0.2997736032608599;0.3319296538496184;0.14717350316884764;0.2060539343688514;0.29850372219645493;0.34152002602096954
S23;Reposo_EEG;0.0873010087212876;0.08246955947354691;0.7168697834657672;0.1104297618686123;0.06038994597273217;0.07445850821693936;0.6992440964780616;0.16037528743639637;0.047636047174220694;0.08048729024621915;0.7212322879953207;0.1452054732997895;0.05925118219645662;0.08268589503174562;0.7206883973718694;0.13288050332676693;0.050158076183415376;0.06344481131330099;0.7656342458164584;0.11711015327878209
S24;Reposo_EEG;0.07834667635621312;0.06947414054976188;0.7920519185842437;0.059393912733552774;0.03689622626222535;0.03205637249587992;0.8723616851027598;0.0579073849054207;0.03363291296092975;0.03400997346568454;0.8711267724497729;0.06040068233220474;0.04505274119659585;0.04296459361295097;0.8394488614384975;0.07176279869903987;0.018393615953566273;0.0222228651541963;0.9132435227828881;0.04561190622097003
S25;Reposo_EEG;0.09466944509100297;0.13335022464235674;0.23635602577189924;0.5255232538789874;0.07437832091416667;0.11860089797199039;0.2550092059745698;0.5464121431317416;0.09801205094663831;0.1354764601802695;0.21753688149610745;0.544733945334573;0.07087732139256603;0.11980816886941242;0.2478641842236145;0.554618627323143;0.06140729735783863;0.11203101815235435;0.22651983838108955;0.5938926286187732
S27;Reposo_EEG;0.07518588062180513;0.12120539159059524;0.6048188359253954;0.19615982397570045;0.03006936885626783;0.08457578509893683;0.8063302775286317;0.07821561215492971;0.025388796167543807;0.08129523473926277;0.8325708640804009;0.060090342995212306;0.02610176941737021;0.07048091320500037;0.8243431653193954;0.0781472737407565;0.03622772447171405;0.08237167440354011;0.787439507862651;0.09282123813577871
S28;Reposo_EEG;0.22151310137991637;0.1910189961644627;0.4374180453978137;0.14827507568497986;0.07447572943458791;0.10327690403643398;0.6876519437292359;0.13360248383584356;0.05175551634286676;0.08024841929196114;0.7436121950844684;0.12357451885685204;0.08309148964165344;0.09245498282108663;0.6810018201797036;0.14275753819870998;0.046312426923905844;0.061802089674528264;0.766446298413374;0.12437565634515371
S29;Reposo_EEG;0.05364804834056392;0.07112743661317979;0.7061067954480086;0.1642528177660631;0.027265527143876145;0.04974233628988296;0.8260312484047595;0.09593440814736189;0.022035281950738804;0.05057383528258891;0.8509285755203675;0.07593264608201215;0.023105273594363776;0.05006675590877438;0.8444248337171116;0.08124362363844446;0.02169352917708057;0.04733929579867041;0.834807230293342;0.09530574207045017
S30;Reposo_EEG;0.10902095357181696;0.16714882364484474;0.3891207032756253;0.333325483627019;0.12206591071327952;0.17986973160387448;0.3633801551041195;0.33269956486442803;0.08788819275354572;0.1989678266550545;0.3958756745436417;0.3149567224185248;0.08616878052906769;0.16662722349931022;0.4099861333300187;0.33560192773737896;0.10506629580801888;0.18022255319400726;0.41447148486398844;0.2981218222394017
S31;Reposo_EEG;0.09378604794360557;0.16126349138560284;0.32543486320169196;0.40992963237106916;0.10061366072916364;0.1260220522547925;0.41538345177206926;0.34748610346198366;0.2125117421775336;0.17703849039966615;0.3675118546380644;0.2365280303510064;0.1390235351855172;0.15407883693011457;0.3116938386942679;0.38242780255263614;0.21585291123332218;0.13126649895333126;0.4098458766316908;0.23591055397617097
S32;Reposo_EEG;0.0647212613728389;0.1507525903762313;0.6096520035378722;0.171638706740433;0.04746156943577701;0.11134107778918868;0.7101689367734586;0.12892726050305847;0.0462946505785849;0.12049067806808066;0.722176216757784;0.10953170643751367;0.04321714722317218;0.10456321477558907;0.7367254726101743;0.11361067420303471;0.045751036549656;0.12105108308054283;0.7170105328684202;0.11461169270791018
S33;Reposo_EEG;0.06741593576067986;0.12233817997898237;0.5035296036500412;0.3043295851816895;0.03996143845389395;0.09693762725799321;0.5711558688358946;0.28825612519415383;0.03562577128251335;0.08630753685688207;0.5957976368905438;0.2778571738761065;0.04050010848434983;0.08873770660988849;0.5904899750309655;0.27711326571790146;0.030831170224556087;0.07199682665087737;0.6020136329912444;0.29202750395546767
S34;Reposo_EEG;0.04777722118163308;0.07715966994213294;0.7800996389992668;0.09370884419587547;0.025077249080415715;0.0504401806518531;0.8480936680177252;0.07554894864940277;0.027576683899311023;0.05647946138381733;0.8482348225322346;0.06699236270593768;0.027818745870611245;0.05445486289935198;0.8436912675299654;0.07315216600387739;0.024085721440475813;0.05126139537721539;0.840018326327381;0.08378499624206155
S35;Reposo_EEG;0.2836796131312238;0.2423065952580518;0.18564407216399972;0.2768347680469253;0.24075987697920367;0.32270199141738315;0.16118163909144;0.26984426293785796;0.3019980692402758;0.30909415712084;0.15396885547582267;0.23086971375126814;0.2638850666505353;0.30267679590755203;0.17988337937827903;0.24967626981218283;0.2333957231092395;0.25977200579727666;0.1888934200190669;0.31224525431453953
S36;Reposo_EEG;0.05077844285671563;0.17092004180729561;0.6930388355525526;0.08468091855655245;0.030957525001395356;0.13253059676300685;0.7837393049140091;0.05246297460910056;0.03003227787568886;0.136101304588144;0.7938750307730428;0.03977134432707347;0.028817045838455558;0.1217228828311969;0.8079061828838567;0.04127209803890692;0.030039433206525527;0.1437958780443664;0.7813342872167882;0.044608158906621696
S37;Reposo_EEG;0.049722265853198944;0.15846423927640033;0.6507774951261573;0.14018557992369785;0.03806516837412717;0.11872889057366698;0.728197254841465;0.11443643356643338;0.03656302492720383;0.09523389829603707;0.765610582221789;0.10205615121477032;0.03669617955231899;0.11127761452535001;0.7359808020136998;0.11559718506791182;0.03988244430490512;0.09860693195154752;0.741687823742504;0.11912282444677744
S2;complex_image_right;0.4075936043597324;0.2777897474314556;0.13008278800498663;0.17879328521056975;0.309992481009385;0.240901770899999;0.14898513666381466;0.29034977261742206;0.21182775122796998;0.21043464526061673;0.1858649917852873;0.37931767139618944;0.27408592458175624;0.22767568862841248;0.15837335562911414;0.32803508100866874;0.3112119058820612;0.2517379468789437;0.15859167453815184;0.27014507536922794
S3;complex_image_right;0.41508888575450115;0.2738915471498604;0.09707927402967648;0.20799180019755953;0.3451943666522908;0.2351742837165762;0.11567422856382213;0.29455679797739726;0.20429690893079686;0.18983996540779347;0.1193261426420118;0.46933920778486016;0.30587036270479595;0.23153177916408946;0.12000511869790312;0.3318884003801582;0.3128505607073794;0.23907718635920186;0.11759198042380037;0.3199038491029934
S5;complex_image_right;0.3576330914957698;0.2838505605174837;0.2353333788589607;0.12202244953274338;0.2882849466969265;0.25401536442674605;0.2783955330583313;0.17609981977456718;0.2193128996949129;0.23030357033399676;0.29535056038694807;0.24914054638616373;0.2546822022862923;0.206535268138564;0.34732046244694736;0.18794157562417596;0.2853873485627502;0.24937071044849102;0.2661075908987935;0.196101919144309
S7;complex_image_right;0.3848628755705;0.4017314754490194;0.11038493969861257;0.10087405652174404;0.2733810518326912;0.3581233694827548;0.15470444443420467;0.21025496821774137;0.2020734759945419;0.29565876690510967;0.1836438810712163;0.31291715092213274;0.24180842160570987;0.3601632389893847;0.16575569840972662;0.22831548728677334;0.27147299275109854;0.35709685984043676;0.16521141516758756;0.20228227559183223
S10;complex_image_right;0.35349157822542415;0.3725368752690261;0.13091481419559478;0.13904844736971675;0.22463248746114217;0.28373950992413793;0.19546875517751744;0.2859826095123162;0.18040776967164562;0.21906763910902685;0.20094729957166899;0.381969809204761;0.23970817853413068;0.27720830571112914;0.19293168626037188;0.2800684036522415;0.21515097510581793;0.27452313432864767;0.19210712075767628;0.3064971877329948
S11;complex_image_right;0.39444845169390186;0.31080531731068606;0.12223265842846258;0.16726538980820446;0.21870588514775388;0.20912663163617756;0.19084231807531005;0.3688128873981488;0.14503011236617197;0.1880456471215955;0.21125272724281638;0.44072775055146074;0.24101150635003699;0.20976299380143343;0.18254878290194487;0.35535943567614386;0.24138265651247368;0.21741976923675124;0.17298722160155297;0.3541206862716433
S13;complex_image_right;0.32261408370128175;0.27610210632485427;0.12257470882227403;0.27136872100042564;0.18349908685654562;0.203275616669334;0.16894979751189848;0.43311984902358674;0.152194409374571;0.16134943736122018;0.15657505225340052;0.5138662939008911;0.15608213994417874;0.1854842606955439;0.17749202768270111;0.46849071754449806;0.16144255167714394;0.17166013721540335;0.13968622430362967;0.5092170347122477
S14;complex_image_right;0.2134492519922066;0.18506249740678804;0.2999546330153411;0.29016154568175184;0.06821644539532225;0.0797291051012287;0.4117431551881696;0.42196672811435865;0.04056399702025773;0.06823370673332395;0.42381578713707513;0.4469089357261786;0.07579764166765053;0.09427629907302824;0.39039983857993676;0.41918756813754815;0.07551770160428582;0.09355001836101479;0.38521616952018284;0.4296707525053022
S15;complex_image_right;0.26586517718412495;0.4011855010699174;0.1516421122138673;0.1779388423976528;0.17856326928574523;0.27949835271468493;0.22663097300735535;0.3081123731554103;0.13696392940032098;0.184269679854298;0.3079790057830794;0.3608315160798988;0.15187860379573664;0.24068883011272804;0.262364310858253;0.3362058950778966;0.1420090617251618;0.23145973339522674;0.3131279993921383;0.30714816720793736
S16;complex_image_right;0.39131334847213195;0.33390145345584993;0.09498205814002215;0.17484058135289182;0.30082906934744785;0.3136628334123971;0.12424849568984428;0.2511158914096205;0.21095678562548997;0.2174239365083332;0.14020918904634497;0.41279692855266903;0.30047240131845043;0.2759373559100251;0.13125196580082732;0.28220875974842347;0.2914512094474873;0.2737981478395607;0.11940230533020785;0.30205081183679233
S18;complex_image_right;0.2176417837052641;0.2725727230892141;0.19750856878200151;0.303832506482264;0.09183306011908067;0.1937533235427118;0.2263177023920465;0.47336173833270795;0.0825493798080728;0.1938800630275412;0.2341687992848942;0.4752549786001019;0.09860792648889054;0.2117298552618953;0.24151640923896628;0.4348941020631309;0.09555107464977798;0.20459873794793162;0.24183481122280426;0.44576510284758014
S19;complex_image_right;0.23933694809660164;0.33375350439190565;0.2427272591617047;0.18083908258351028;0.1573261643689778;0.29167899335488234;0.31755592720817;0.2289796564918093;0.2260948301371156;0.2789876721985065;0.27382209572410043;0.21622457182807608;0.13646988662287285;0.26665905362851267;0.3242648535339796;0.26558655540880416;0.1682606997143495;0.2713660225172936;0.3314158924268245;0.225432714764264
S21;complex_image_right;0.32780082504187597;0.34650649492197017;0.1540010960108516;0.16726293737291603;0.25186913896816154;0.2769103796611328;0.1619916512065906;0.3004067013557014;0.20948975237442527;0.21416540476645582;0.15186711117488624;0.4109369361418903;0.24466721478631234;0.2632979554581793;0.1607657096426841;0.32105455172086317;0.23192440104062112;0.2560478139059912;0.14858750059667727;0.35346932703802725
S23;complex_image_right;0.3864576489659576;0.2563156701292101;0.14867351536428847;0.20335569214564977;0.22973434895736092;0.21374397623489183;0.17833942784927406;0.36678778484855473;0.17005804141270536;0.19840553575304556;0.19813293825770234;0.41891489455739095;0.24421042554688113;0.23163046521047362;0.1870676447164507;0.32764229279856877;0.21134341907898457;0.20471133129547714;0.18453582215961095;0.38550130932915666
S24;complex_image_right;0.224184752879136;0.2801010698536405;0.1536731232857725;0.3324457382906886;0.1054903714083948;0.17457472858853568;0.20245744877386204;0.5011417515648003;0.13876989696516642;0.1905968962093881;0.19781133190289696;0.4575525979141276;0.15201471555623455;0.23172452117533038;0.18723937781994257;0.4153480001299415;0.13587309965279754;0.19014202522660506;0.19485201050301182;0.464976913919385
S25;complex_image_right;0.21011058386316914;0.18917297179482614;0.13921648236478268;0.4478302649940794;0.2002623200074745;0.24358640430199846;0.15941175672631008;0.38469560267579506;0.24037236118185554;0.2643069206431883;0.14640745509040287;0.3411606501447268;0.1710814348654864;0.2090689264533058;0.1501409049608825;0.4581454889691382;0.1881290145759172;0.2402948068783906;0.16273097835309105;0.39971293188583656
S27;complex_image_right;0.21238916113290743;0.2800072067875994;0.1682478250722371;0.3307300659056994;0.20944965609295557;0.32825580195703336;0.20849483784403083;0.24707066143602194;0.22130568010607593;0.34697590165554315;0.2234655578485189;0.20261550753237584;0.18058567891124044;0.2910973997205079;0.24593278523036033;0.2748601289968725;0.2033754105925552;0.32428826718055903;0.21884834091297725;0.2451481502213308
