;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S2;color_both;0.230316192;0.30783366;0.221067835;0.235281675;0.18340479;0.237588716;0.254430701;0.317052656;0.195364767;0.208258999;0.257676782;0.330967536;0.172682821;0.228466506;0.254104505;0.336487279;0.179929473;0.243446695;0.277681106;0.293062084
S3;color_both;0.41248369;0.233225122;0.097061104;0.248847086;0.26332557;0.231890372;0.14093249;0.355832622;0.164400688;0.187059194;0.147278719;0.488044887;0.230106974;0.222460746;0.143289759;0.395219968;0.229329155;0.219411052;0.149110793;0.394080054
S6;color_both;0.13637903;0.222560748;0.258514554;0.370014411;0.069704213;0.152588495;0.265799846;0.494483689;0.074405039;0.143617551;0.328352415;0.440778781;0.084234423;0.152920087;0.302508675;0.447403185;0.078794267;0.152160107;0.389460291;0.369229145
S7;color_both;0.409713653;0.294650624;0.125854576;0.166634579;0.254174814;0.25924818;0.183571354;0.297586079;0.203848148;0.266198705;0.200175114;0.323816016;0.239887808;0.2723036;0.194036616;0.288794355;0.25102386;0.2952532;0.178874231;0.27025403
S10;color_both;0.37882859;0.328964968;0.154940024;0.135130517;0.249664032;0.254870082;0.21594587;0.273968725;0.212919964;0.219689117;0.226206112;0.333826236;0.237246149;0.267979446;0.222847437;0.267014623;0.246713188;0.23745777;0.236647898;0.273433182
S13;color_both;0.240220055;0.239712273;0.154295836;0.360970193;0.16128045;0.199091066;0.199744872;0.434759187;0.161405331;0.195406464;0.192516089;0.443792918;0.164403302;0.208524534;0.196675446;0.42510935;0.152784774;0.192106698;0.190951371;0.457742446
S14;color_both;0.171526924;0.142555149;0.336535579;0.340235648;0.060645347;0.084768889;0.412253749;0.429615978;0.053383811;0.080887901;0.415497994;0.437030935;0.084902072;0.097508401;0.378565233;0.423777343;0.067221143;0.0857424;0.391446147;0.444079711
S15;color_both;0.435396151;0.19568307;0.239522345;0.127703671;0.189216614;0.154470279;0.433311677;0.219238555;0.109668406;0.136648896;0.521291651;0.228262739;0.155508046;0.150368871;0.471888457;0.218587465;0.108779461;0.13569347;0.532916727;0.219220271
S16;color_both;0.424632619;0.303586284;0.114831152;0.153411764;0.286783318;0.269496769;0.154737351;0.282896315;0.228909893;0.242790441;0.164138732;0.35592253;0.280329684;0.264972504;0.164359366;0.284095609;0.302409723;0.251681364;0.156537602;0.283294394
S18;color_both;0.192280481;0.20166254;0.287802138;0.313811279;0.093629824;0.152883692;0.32238687;0.422950645;0.084034185;0.157319019;0.332736012;0.417982419;0.085175379;0.15710716;0.347784435;0.40233988;0.09461116;0.146059158;0.329069636;0.423059276
S19;color_both;0.142842662;0.300284963;0.357865501;0.194135795;0.124786025;0.277572022;0.410565298;0.183559632;0.168823743;0.280901151;0.38676388;0.160773151;0.118458794;0.266133161;0.420035442;0.190808285;0.130941202;0.288155915;0.399089497;0.178744759
S22;color_both;0.278584361;0.199226202;0.092355944;0.400109683;0.195709412;0.193549197;0.158955188;0.427717878;0.192099077;0.207609545;0.199821458;0.386063334;0.189058243;0.188499321;0.155763874;0.443002581;0.186116205;0.203382156;0.16308438;0.424426761
S24;color_both;0.195803146;0.244782041;0.351088288;0.203977757;0.128103083;0.185706404;0.410304092;0.269055114;0.157976317;0.186779051;0.435760121;0.21455095;0.141068861;0.197767853;0.400478447;0.254708958;0.118038122;0.174171236;0.507068143;0.196655389
S25;color_both;0.232057392;0.21232002;0.148548365;0.398017379;0.169488599;0.232741745;0.174280896;0.416917656;0.225208685;0.25690526;0.155041556;0.359236856;0.171620286;0.234197944;0.175580067;0.412741836;0.130688967;0.196391963;0.179667358;0.486738345
S26;color_both;0.183686246;0.241713032;0.192270532;0.373477265;0.201294238;0.244117579;0.186579198;0.358724435;0.28077152;0.252290102;0.173185727;0.286972154;0.195034519;0.239204804;0.194281987;0.361961613;0.183592799;0.210678734;0.204268047;0.391456342
S27;color_both;0.210451584;0.222427262;0.192170525;0.365988958;0.210464417;0.259520603;0.262098363;0.262962344;0.208940706;0.269558383;0.306704476;0.211506852;0.178440596;0.216793789;0.305977055;0.293166535;0.179416815;0.250278141;0.303127819;0.261952282
S28;color_both;0.328653751;0.274473395;0.176816902;0.214488443;0.269310766;0.258945507;0.178643628;0.286394415;0.311605986;0.256008281;0.168973248;0.258835804;0.289335187;0.264864761;0.182044472;0.25777833;0.231698511;0.235255368;0.200708758;0.327017067
S29;color_both;0.199272275;0.167391838;0.356864989;0.269779771;0.178447102;0.148867733;0.471953328;0.196787502;0.247195766;0.156079572;0.445197213;0.148990081;0.178552748;0.142907418;0.472543853;0.202501666;0.141380295;0.113670049;0.552973665;0.188659257
S30;color_both;0.094219455;0.142005921;0.289952518;0.4633401;0.127098234;0.139111896;0.336022533;0.392005635;0.150826216;0.148830132;0.349724571;0.345443353;0.100647185;0.121983939;0.351405662;0.419734546;0.102305683;0.129813899;0.390475155;0.37173224
S31;color_both;0.163045811;0.164285541;0.227151609;0.432826182;0.106476223;0.165279866;0.210122638;0.504015072;0.110223113;0.17040079;0.173871846;0.52952213;0.124489678;0.178648093;0.188570695;0.494492386;0.104457645;0.151995148;0.203421765;0.524841895
S32;color_both;0.084868278;0.136350531;0.401826548;0.367034297;0.090113383;0.142437909;0.403146866;0.353167119;0.118964175;0.183543445;0.365066332;0.322642642;0.102873556;0.149150051;0.383775821;0.354627383;0.083171374;0.154174966;0.408982094;0.342708804
S33;color_both;0.259739015;0.278245662;0.178955027;0.27759969;0.248228251;0.230148737;0.160026394;0.352605842;0.318747153;0.199037656;0.172620712;0.304302954;0.293915256;0.205496084;0.151515226;0.344555858;0.250338448;0.161582587;0.229235881;0.352543001
S34;color_both;0.125050875;0.164517973;0.49952685;0.206748317;0.087295467;0.144213985;0.575156286;0.190405447;0.119045578;0.15823717;0.563031163;0.157788615;0.08151063;0.14767541;0.574014508;0.19384264;0.065614742;0.12317606;0.638540576;0.170711132
S35;color_both;0.294287839;0.246031113;0.158625222;0.292736114;0.297025721;0.303765295;0.159449268;0.235370476;0.396745536;0.301599583;0.124198051;0.175139939;0.277594324;0.295654607;0.167245228;0.255160224;0.266022064;0.270999498;0.170176633;0.289127459
S36;color_both;0.122970067;0.12837008;0.348725149;0.389841316;0.165592672;0.195866491;0.434469367;0.199957124;0.202673412;0.237628333;0.448380036;0.109851297;0.142471337;0.180168965;0.510972384;0.163201181;0.127715075;0.183156018;0.510326338;0.175233948
S37;color_both;0.266947575;0.246148671;0.247802045;0.236591832;0.22957765;0.22147725;0.307590153;0.239734013;0.218872913;0.217111036;0.324072212;0.238713809;0.217961169;0.197635361;0.321229113;0.261512446;0.179357883;0.199764175;0.326943387;0.292658656
S2;color_left;0.279970825;0.274304411;0.168088183;0.270098061;0.180106868;0.229346571;0.198232156;0.380724243;0.152009386;0.203680696;0.214036044;0.41683375;0.161718313;0.209632584;0.193722579;0.421029398;0.183031744;0.248638991;0.216101038;0.342748452
S3;color_left;0.484553829;0.254028258;0.078721013;0.179488313;0.304559934;0.23105423;0.133824191;0.325773736;0.215830206;0.202094372;0.162058232;0.411384905;0.289487771;0.224381489;0.137368128;0.34381674;0.282972211;0.225245635;0.143263068;0.343376691
S6;color_left;0.14403123;0.184316221;0.303831822;0.356024468;0.068553995;0.130283436;0.293312588;0.487597004;0.084434729;0.121466285;0.336476343;0.440385626;0.09355067;0.130850094;0.324905885;0.434565653;0.081984574;0.124371479;0.422258258;0.360085252
S7;color_left;0.413489047;0.309015632;0.116121551;0.157597918;0.268452546;0.279547308;0.165866493;0.280405576;0.179173354;0.28115463;0.196580105;0.337095348;0.240280835;0.285193397;0.173620292;0.293809356;0.254585971;0.283864781;0.185138574;0.272014411
S10;color_left;0.354719056;0.323828091;0.174008783;0.145325934;0.227078425;0.255329502;0.240177504;0.272000007;0.206164879;0.218565903;0.24744414;0.320180634;0.275654689;0.243719339;0.234284424;0.241694314;0.216689795;0.244816109;0.253763495;0.279719748
