;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S21;Reposo_EEG;0.185507933;0.316801775;0.242898122;0.251049895;0.136910525;0.215100789;0.291964664;0.350139734;0.166579186;0.181503073;0.257193577;0.38538628;0.144408569;0.217864942;0.299773603;0.331929654;0.147173503;0.206053934;0.298503722;0.341520026
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S23;Reposo_EEG;0.087301009;0.082469559;0.716869783;0.110429762;0.060389946;0.074458508;0.699244096;0.160375287;0.047636047;0.08048729;0.721232288;0.145205473;0.059251182;0.082685895;0.720688397;0.132880503;0.050158076;0.063444811;0.765634246;0.117110153
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S3;dots_motion_both;0.451070339;0.25279591;0.115529496;0.178278946;0.336853029;0.229131948;0.157007297;0.273926315;0.26356015;0.244231117;0.186157405;0.302440422;0.298757546;0.238899059;0.172077349;0.286693592;0.343623336;0.236168855;0.156173132;0.260807645
S5;dots_motion_both;0.322594831;0.202058085;0.282736059;0.189535176;0.180834208;0.12786754;0.347635711;0.335838502;0.137330647;0.127720344;0.352381287;0.373039852;0.157255778;0.115775856;0.410703454;0.308945749;0.237995005;0.158075916;0.294001282;0.304123981
S6;dots_motion_both;0.103092876;0.130368079;0.10195721;0.644103931;0.076202483;0.103061688;0.12877385;0.674475488;0.062414138;0.124990178;0.183433412;0.609172264;0.081030215;0.12908571;0.151388518;0.617520323;0.06338449;0.114195525;0.161915052;0.634170527
S10;dots_motion_both;0.341257116;0.318581007;0.184551799;0.15386983;0.199681496;0.273817245;0.254001539;0.269761085;0.187266541;0.238133025;0.26567417;0.304686343;0.247275738;0.27525456;0.230915541;0.244019673;0.208798772;0.25337313;0.273884391;0.261075458
S14;dots_motion_both;0.173200004;0.224822948;0.248998204;0.342882677;0.112132579;0.142601706;0.279503902;0.450686759;0.129049551;0.163646858;0.24879558;0.445919318;0.135465725;0.189744668;0.23419431;0.42656157;0.145520075;0.166017438;0.259377558;0.416601273
S15;dots_motion_both;0.131518003;0.303666186;0.348496242;0.213666345;0.107328299;0.211829458;0.408018534;0.267895214;0.100820187;0.181159727;0.44895801;0.262580502;0.101234849;0.215794376;0.426198103;0.252085564;0.084323928;0.184934865;0.512930085;0.214276766
S16;dots_motion_both;0.34506495;0.29425444;0.168104084;0.188921157;0.17771389;0.265674928;0.210019773;0.339599667;0.168644371;0.257592267;0.208693478;0.357797207;0.197042521;0.262756784;0.216527589;0.317402795;0.196923429;0.274753203;0.200834882;0.320593234
S21;dots_motion_both;0.448024688;0.309443333;0.115576637;0.123717858;0.312287849;0.28103378;0.163242977;0.237966432;0.219690075;0.25260646;0.194120634;0.327135012;0.269854836;0.284444758;0.182373956;0.258477802;0.272156083;0.287000321;0.191233875;0.243888635
S22;dots_motion_both;0.210943335;0.201863544;0.098753548;0.437642087;0.17734383;0.182414902;0.16132308;0.445165462;0.182158161;0.200100555;0.203404316;0.396708785;0.184123022;0.181386124;0.15986388;0.439859589;0.175838607;0.199862741;0.156917288;0.431692935
S23;dots_motion_both;0.172919073;0.271606329;0.234636863;0.31265936;0.121042094;0.236219129;0.215537296;0.413891282;0.130334898;0.23899637;0.229798839;0.389373093;0.150386299;0.266006877;0.230758605;0.34355099;0.12640971;0.228355847;0.243040442;0.391034322
S24;dots_motion_both;0.321739202;0.342657862;0.170580072;0.162188692;0.301708006;0.339009519;0.174681412;0.181578679;0.269107402;0.359748825;0.165782835;0.20102096;0.273833311;0.350308169;0.164561491;0.208254047;0.265601507;0.34391168;0.192353054;0.194275388
S27;dots_motion_both;0.211028925;0.312311459;0.19971862;0.270211252;0.131784679;0.430219701;0.242305598;0.190976014;0.11816856;0.463756694;0.257348012;0.157153847;0.130200319;0.386307422;0.275550967;0.203564993;0.115427542;0.41331655;0.268785068;0.197872431
S28;dots_motion_both;0.306293574;0.320220796;0.223873739;0.147436413;0.236035455;0.292405566;0.281146672;0.188081505;0.235058045;0.285471794;0.27680858;0.200150745;0.253349696;0.288823787;0.268214243;0.187718262;0.192890956;0.240939128;0.333758012;0.230172571
S29;dots_motion_both;0.243594715;0.224065225;0.179931306;0.34303673;0.281161883;0.253297655;0.184523861;0.276130818;0.367264773;0.257650957;0.166884715;0.205093112;0.304675212;0.243273328;0.188793013;0.258255291;0.26878481;0.236734761;0.19944116;0.289778808
S30;dots_motion_both;0.171989765;0.229512111;0.206041069;0.385472625;0.205447234;0.219882444;0.211817219;0.357291448;0.215130984;0.18609354;0.220212274;0.372180767;0.172512289;0.16542145;0.242344678;0.413986082;0.176919314;0.218837943;0.230352215;0.368288775
S32;dots_motion_both;0.215324099;0.277849826;0.230909912;0.271669823;0.14178732;0.24913674;0.287637985;0.318370535;0.178165575;0.252158621;0.286366906;0.281113422;0.145910114;0.258907611;0.279283796;0.312912243;0.140697078;0.226537535;0.324561427;0.305363168
S33;dots_motion_both;0.221010851;0.230679784;0.177379381;0.365365019;0.209509679;0.222028868;0.174032199;0.39008695;0.198391102;0.248980633;0.174248981;0.373344263;0.181193948;0.223934498;0.181186909;0.408446449;0.162565064;0.250317709;0.195327458;0.386953708
S34;dots_motion_both;0.136757962;0.205419468;0.403267896;0.250015154;0.102681986;0.199572319;0.445932503;0.246987063;0.112815381;0.209877286;0.493557607;0.180644429;0.109914155;0.198890208;0.430616319;0.25423571;0.069013906;0.158170693;0.62741159;0.14405416
S35;dots_motion_both;0.400933273;0.263184513;0.109582812;0.221534793;0.377344664;0.307544742;0.112398846;0.198843632;0.498690292;0.281946668;0.08670854;0.130484144;0.368375866;0.30008338;0.123503587;0.204267431;0.330804655;0.286239775;0.136262791;0.2430405
S36;dots_motion_both;0.138369373;0.212528781;0.454544896;0.191808086;0.089130662;0.232447193;0.551645808;0.12502697;0.093629942;0.248618141;0.55948795;0.097019876;0.095366815;0.216390081;0.58152663;0.10531027;0.090709093;0.210427392;0.598184807;0.099417337
S3;dots_motion_left;0.415333325;0.271266919;0.124679155;0.186432269;0.313327316;0.264553444;0.147533002;0.271257702;0.258925276;0.270188197;0.158570331;0.308236503;0.292604281;0.2700038;0.14945965;0.284558491;0.288180314;0.269164494;0.158066041;0.280951133
S6;dots_motion_left;0.13418791;0.241837289;0.161204797;0.448964239;0.094976327;0.156808463;0.1844019;0.543994443;0.074020219;0.139957251;0.201671519;0.562473695;0.086902843;0.172732459;0.210349673;0.513682056;0.075004549;0.142958391;0.161323851;0.596408223
S7;dots_motion_left;0.302316718;0.39685815;0.13427401;0.164358662;0.194811502;0.321887006;0.18776239;0.29290781;0.178757599;0.304339726;0.200639206;0.313872268;0.201217415;0.320234081;0.195086318;0.281064711;0.21664223;0.352294132;0.175878946;0.252838101
S10;dots_motion_left;0.349900645;0.361000904;0.14510418;0.141507644;0.231770701;0.263599778;0.215394976;0.282687009;0.192106935;0.231587906;0.238805898;0.328306132;0.248978247;0.252745664;0.223477713;0.269163612;0.245814494;0.258838182;0.225569432;0.263132131
S11;dots_motion_left;0.253989423;0.366766832;0.137319745;0.236314985;0.205821206;0.290234546;0.16148923;0.333515754;0.241014153;0.26727368;0.1662823;0.317447128;0.243711699;0.307841828;0.156597308;0.285957635;0.202691169;0.288944615;0.15789663;0.338605339
S14;dots_motion_left;0.185063558;0.230903608;0.238888911;0.335534618;0.103415577;0.128648918;0.29578424;0.458744283;0.103784742;0.127990885;0.292627822;0.46158118;0.12126955;0.144028868;0.276770225;0.445344465;0.114694008;0.146279385;0.270774725;0.454496926
S15;dots_motion_left;0.177522653;0.307736379;0.264497915;0.245625341;0.126609357;0.243898165;0.328132516;0.296244042;0.104715284;0.217236992;0.379598522;0.292305533;0.122609751;0.216093428;0.373595216;0.282480658;0.09841092;0.227906476;0.41128165;0.258749933
S16;dots_motion_left;0.395912881;0.322581843;0.105808669;0.173161893;0.231091511;0.258643981;0.154117738;0.350765915;0.169988443;0.241772294;0.176152084;0.405444058;0.244190409;0.264645642;0.154132578;0.332328911;0.252963395;0.262119873;0.151694008;0.326260096
S18;dots_motion_left;0.205482494;0.288975744;0.232492051;0.268698192;0.109056292;0.266401342;0.284441909;0.335424195;0.110019468;0.243127854;0.30657529;0.336319113;0.104334282;0.264006953;0.282679761;0.344321665;0.111463216;0.217509104;0.346169878;0.321253536
S21;dots_motion_left;0.385142305;0.367843032;0.115444429;0.127567736;0.315906282;0.303321078;0.153312658;0.221841801;0.249855474;0.286812821;0.170881135;0.285435014;0.286037782;0.295731193;0.172479823;0.240867415;0.293740122;0.320420486;0.161281653;0.217422692
S22;dots_motion_left;0.228673018;0.189008767;0.080989927;0.474269412;0.176618712;0.192957064;0.150148866;0.459555636;0.181050983;0.219467049;0.204901622;0.381669196;0.184496095;0.184120506;0.162277248;0.447809005;0.185887133;0.202590828;0.13781776;0.45254405
S23;dots_motion_left;0.248860032;0.250461738;0.206832128;0.2855685;0.152515013;0.226740908;0.21326569;0.392391078;0.136735565;0.22857335;0.230639672;0.389565195;0.181836117;0.254110434;0.219077984;0.334023446;0.15531069;0.219849046;0.235088708;0.377751731
S24;dots_motion_left;0.291746273;0.409167617;0.136912924;0.159366549;0.288060319;0.388396979;0.140784648;0.179052238;0.2627161;0.403905965;0.140158191;0.18920273;0.263993008;0.386914474;0.159278293;0.186623835;0.264229497;0.403450235;0.146108082;0.182631294
S27;dots_motion_left;0.206790192;0.325382003;0.180396181;0.281804301;0.156350411;0.387680663;0.233730279;0.218185797;0.142677549;0.406552005;0.255625507;0.191445413;0.188556084;0.32929425;0.243534811;0.234262575;0.123694775;0.374362229;0.261842038;0.235479639
S28;dots_motion_left;0.394035995;0.314612476;0.143062725;0.145379811;0.325083755;0.308706517;0.162062203;0.20141427;0.299154336;0.315788686;0.150649173;0.230602957;0.364479788;0.306045555;0.149536872;0.177524582;0.25685399;0.311977105;0.171049313;0.256222285
S29;dots_motion_left;0.255956595;0.24448641;0.170554901;0.314588087;0.333627547;0.25623768;0.161061273;0.240837553;0.372633718;0.271561493;0.159544326;0.190018704;0.275794269;0.277399194;0.181419938;0.256000605;0.278699942;0.245004969;0.194202192;0.272478566
S30;dots_motion_left;0.202837827;0.247285591;0.175106753;0.368657582;0.178857056;0.222161548;0.17925302;0.414339812;0.164890511;0.194602513;0.199908454;0.434870639;0.160103481;0.198454086;0.18568792;0.450233105;0.166469628;0.222643825;0.227452643;0.37823118
S31;dots_motion_left;0.213693952;0.226088919;0.19673965;0.354891016;0.26875558;0.273361842;0.185156313;0.266781007;0.23892131;0.263135822;0.181738193;0.308636811;0.248446709;0.253576348;0.185734988;0.306031641;0.262417803;0.258211733;0.178585532;0.293437543
S32;dots_motion_left;0.24899465;0.264992634;0.233857822;0.248728481;0.220075454;0.240173907;0.276616245;0.259676505;0.231243776;0.250759227;0.288069816;0.227002604;0.231616576;0.241725744;0.278136277;0.245483508;0.186771172;0.229172099;0.315852884;0.264814534
S33;dots_motion_left;0.178101071;0.28752816;0.217309851;0.312498516;0.149123412;0.252121048;0.195707819;0.394383389;0.154924525;0.274195199;0.231803409;0.330661176;0.126842258;0.263633422;0.232967612;0.369720181;0.118139576;0.275466091;0.254474189;0.343713529
S34;dots_motion_left;0.144493237;0.217421421;0.384659821;0.25001411;0.120600521;0.186256385;0.459443195;0.230518802;0.128241776;0.192007506;0.512794086;0.164858362;0.117330141;0.200822893;0.444818245;0.23306705;0.08510452;0.158221261;0.615986862;0.139034585
S36;dots_motion_left;0.140469553;0.228216803;0.437655027;0.19043841;0.107985135;0.300364149;0.476441753;0.11391474;0.112933812;0.333493181;0.46687432;0.085947889;0.100748948;0.301455885;0.507310504;0.089675539;0.102294957;0.28512576;0.510521369;0.100749725
S3;dots_motion_right;0.436539141;0.249243816;0.082762853;0.226353841;0.305214333;0.219146769;0.127310379;0.34202783;0.193290587;0.19330653;0.138450345;0.460963736;0.276177432;0.215507043;0.134389443;0.366054853;0.269646501;0.22906419;0.123813641;0.368650607
S5;dots_motion_right;0.141904275;0.167780238;0.452405612;0.23243712;0.105650952;0.114341543;0.455221853;0.314683594;0.097863824;0.09665861;0.446023003;0.348831504;0.099271518;0.098930493;0.497398759;0.297140791;0.157569921;0.137267569;0.391337896;0.304750762
S6;dots_motion_right;0.14788507;0.216238025;0.163883495;0.449390895;0.146318187;0.175027233;0.156167828;0.501549694;0.10223675;0.147333097;0.188028497;0.549157962;0.140885818;0.164254703;0.187953272;0.492259681;0.086701612;0.137422882;0.15720777;0.598952552
S10;dots_motion_right;0.333138567;0.333590469;0.157943341;0.172075389;0.187740873;0.271351227;0.212030076;0.321101982;0.156207325;0.258852972;0.223206095;0.351886528;0.186000906;0.280011774;0.220815281;0.306596472;0.201610668;0.264695907;0.214542148;0.310832922
S11;dots_motion_right;0.240490791;0.363715629;0.153895649;0.237801477;0.210982341;0.314550196;0.15395129;0.314094785;0.240399663;0.314928571;0.151982711;0.285961452;0.265476475;0.318073659;0.16060246;0.250573181;0.210656569;0.305466104;0.149357401;0.326498922
S13;dots_motion_right;0.266255189;0.274130129;0.125283306;0.328199581;0.227378481;0.252402383;0.146152404;0.368440863;0.212337517;0.275292518;0.153455686;0.352206089;0.236252563;0.243868257;0.144596977;0.367962483;0.211709883;0.270772518;0.150408918;0.361989552
S14;dots_motion_right;0.201920936;0.233690598;0.232119399;0.321843048;0.103220009;0.137895689;0.276348863;0.463847459;0.102021519;0.139497127;0.264531321;0.474229285;0.112334127;0.158748995;0.252117748;0.454968157;0.112581644;0.150409763;0.260235074;0.458789896
S15;dots_motion_right;0.173211568;0.319884485;0.284800309;0.21955186;0.123756377;0.25441233;0.342609434;0.274382449;0.119557063;0.21954789;0.4019731;0.252678033;0.122546054;0.236997882;0.367367659;0.267945759;0.116558208;0.221889412;0.424252375;0.233115762
S16;dots_motion_right;0.323215372;0.309717628;0.147779065;0.215326962;0.159632777;0.266931458;0.184189219;0.381703375;0.167386355;0.267108994;0.170690626;0.38569049;0.200708782;0.269407822;0.17595715;0.347508335;0.169066867;0.280879962;0.171983568;0.368826808
S18;dots_motion_right;0.259265387;0.297882234;0.189380732;0.249344683;0.144854955;0.286629355;0.232228544;0.331457651;0.106050246;0.26972561;0.250020986;0.369567899;0.116753631;0.2787995;0.251397702;0.34876006;0.130012119;0.253695891;0.273313902;0.3385973
S21;dots_motion_right;0.404246661;0.349904074;0.111347915;0.131997929;0.261394972;0.304517505;0.170237216;0.258896732;0.19546003;0.261922657;0.190780641;0.344861833;0.23975551;0.295237201;0.183121549;0.2771705;0.241664241;0.299277815;0.184610391;0.268728132
S22;dots_motion_right;0.253581185;0.247248648;0.098014057;0.373139727;0.184184638;0.221691489;0.178619108;0.394741615;0.165899345;0.214523587;0.231897471;0.376914239;0.186451512;0.212622814;0.182970413;0.398213724;0.182984329;0.243428306;0.160709256;0.391436935
S23;dots_motion_right;0.260842966;0.252536116;0.202173215;0.279842633;0.15444546;0.229252669;0.222279673;0.386541252;0.146111245;0.241634506;0.232474171;0.372317639;0.185581658;0.256646002;0.221765881;0.329903121;0.156067908;0.215832639;0.241544932;0.378811286
S24;dots_motion_right;0.349293223;0.355481409;0.133137895;0.15936046;0.312883073;0.339238827;0.139334537;0.204543881;0.302637038;0.341440662;0.143805053;0.207665886;0.293856355;0.346754076;0.15241337;0.202522061;0.327801896;0.311414453;0.156993453;0.200934388
S27;dots_motion_right;0.207367539;0.319327508;0.16500168;0.300413589;0.184395137;0.391677218;0.188008364;0.230604458;0.193753169;0.384877663;0.217029456;0.198719398;0.199339597;0.325470199;0.226071948;0.242590334;0.176902988;0.362785153;0.210049101;0.244789753
S28;dots_motion_right;0.323675542;0.340374819;0.172433548;0.160537768;0.307032024;0.338260028;0.171413396;0.180929558;0.313874713;0.333615299;0.15764618;0.192762428;0.349503284;0.338991194;0.15708532;0.152680395;0.279125718;0.306568284;0.187720618;0.223980728
S29;dots_motion_right;0.333998147;0.222437066;0.126756992;0.306410192;0.378133796;0.259681598;0.12086968;0.233951656;0.400533803;0.252890189;0.118973774;0.21915371;0.306349661;0.241799196;0.143750826;0.297602257;0.296465242;0.205941919;0.140287044;0.344652695
S30;dots_motion_right;0.240718558;0.238322488;0.16133726;0.354696343;0.156803907;0.233593387;0.197581068;0.404834534;0.148957039;0.201197064;0.229087238;0.41224258;0.136649874;0.202324653;0.219747864;0.433823089;0.130530627;0.222508086;0.24525732;0.394697748
S31;dots_motion_right;0.245487324;0.237423053;0.184380128;0.320657621;0.253254729;0.249736893;0.163741396;0.319185392;0.247745202;0.271717906;0.148702936;0.321228313;0.227828913;0.252337724;0.169903712;0.335302449;0.238543937;0.238687001;0.159528898;0.35273108
S32;dots_motion_right;0.193049015;0.241346415;0.262334099;0.295898595;0.182485622;0.215058591;0.282633665;0.315232372;0.214460704;0.22797143;0.274347495;0.280174011;0.196239587;0.230108181;0.263789276;0.305681978;0.161549119;0.207988063;0.312997304;0.312730922
S33;dots_motion_right;0.203392099;0.236618577;0.159924198;0.391936535;0.189909099;0.228794659;0.158005581;0.411791828;0.218361207;0.239938866;0.148519321;0.381306222;0.201099836;0.223436168;0.158880655;0.407271429;0.177530474;0.26236418;0.167265037;0.383324899
